20210602,57:19.0,9,21120190158,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210602,09:40.0,10,21140147023,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210602,26:24.0,10,21120190195,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210602,37:19.0,11,21160086646,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,13:59.0,12,21130157225,2000001149553,泡面拍档,双汇泡面搭档400g,袋,400g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,08:48.0,14,21130157279,2000000097787,王中王优级火腿肠,A双汇王中王优级火腿肠(9支装)270g,袋,270g,双汇,10,10,10,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210602,46:51.0,16,21160086863,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210602,00:00.0,17,21140147145,2000000578743,香肠,双汇泡面拍档香肠270g,包,270g,双汇,9.8,9.8,9.8,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,07:49.0,17,21130157440,1303050300066,蜜汁味烤肉肠,萨啦咪蜜汁烤肠18g,包,,萨啦咪,21,21,3,7,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,50:24.0,17,21130157479,1303050300066,蜜汁味烤肉肠,萨啦咪蜜汁烤肠18g,包,,萨啦咪,15,15,3,5,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,50:24.0,17,21130157479,1501030100035,王中王（无淀粉火腿肠）,双汇无淀粉王中王400g,包,400g,双汇,18,18,18,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210602,50:24.0,17,21130157479,15010301002,蒜味肠,双汇蒜味香肠380g,袋,380g,双汇,12,12,12,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,52:50.0,17,21120190306,1501030100166,旺厨料理香肠,双汇旺厨料理香肠650g,支,650g,未知,12.8,12.8,12.8,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,44:10.0,18,21140147172,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,01:48.0,20,21130157578,1501030100068,活炫风刻花香肠,双汇火炫风45g,根,45g,双汇,6,6,3,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,17:53.0,20,21130157588,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210602,23:11.0,20,21130157595,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210602,03:26.0,21,21130157626,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210602,18:49.0,21,21130157640,1303050300091,炭秘烤肠原味,沙发猫炭秘烤肠(原味)72g,包,72g,沙发猫,14.8,14.8,14.8,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,56:54.0,8,21140147366,2000000895239,润口香甜王,双汇润口香甜王玉米风味香肠270g,包,270g,双汇,7.5,7.5,7.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,35:00.0,9,21120190679,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,09:22.0,10,21120190732,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210603,36:56.0,10,21120190775,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210603,05:20.0,11,21120190816,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210603,41:50.0,11,21160086923,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210603,38:21.0,12,21160086978,1303050300093,芝士烤肉肠,萨啦咪芝士烤肠56g,包,56g,萨啦咪,12.9,12.9,12.9,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,41:55.0,16,21130158013,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210603,44:51.0,16,21160087136,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210603,58:52.0,16,21130158035,1501030100080,泡面拍档香肠,双汇泡面拍档香肠35g,支,35g,双汇,6,6,1.2,5,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,13:09.0,17,21130158049,1501030100081,台式（香辣）肠,双汇台式烤香肠(香辣)38g,包,38g,双汇,9.2,9.2,2.3,4,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,13:09.0,17,21130158049,1501030100095,台式孜然肠,双汇台式香肠(孜然)38g,包,38g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210603,13:09.0,17,21130158049,2000000097787,王中王优级火腿肠,A双汇王中王优级火腿肠(9支装)270g,袋,270g,双汇,10,10,10,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210603,13:20.0,18,21140147616,1501030100082,泡面拍档香肠,双汇泡面拍档香肠70g,支,70g,双汇,6,6,3,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,13:20.0,18,21140147616,1501030100094,肉花肠,双汇肉花肠70g,根,70g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210603,38:58.0,18,21120190934,1303050300093,芝士烤肉肠,萨啦咪芝士烤肠56g,包,56g,萨啦咪,12.9,12.9,12.9,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210603,54:04.0,18,21120190946,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,31:56.0,8,21120191132,1501030100110,汇福来蒸煮淀粉肉肠,双汇福32g,根,32g,未知,2.5,2.5,0.5,5,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,28:56.0,10,21160087192,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,18:51.0,11,21120191352,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,10,10,2.5,4,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,18:51.0,11,21120191352,2000000097640,骨香王中王,双汇骨香王中王270g,袋,270g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,22:14.0,13,21160087277,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,00:59.0,16,21160087374,2000000097640,骨香王中王,双汇骨香王中王270g,袋,270g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,10:55.0,16,21130158336,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,43:33.0,16,21130158367,2000001149553,泡面拍档,双汇泡面搭档400g,袋,400g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,54:53.0,16,21160087428,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210604,57:24.0,16,21130158381,2000001149553,泡面拍档,双汇泡面搭档400g,袋,400g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,21:48.0,17,21140147972,1501030100081,台式（香辣）肠,双汇台式烤香肠(香辣)38g,包,38g,双汇,2.3,2.3,2.3,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,38:44.0,17,21140147997,1303050300080,一根脆骨奥尔良味,起亮食品一根脆骨奥尔良味40g,包,40g,起亮,2,2,2,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,09:52.0,18,21140148035,1501030100092,Q趣香辣香肠,双汇Q趣香肠(香辣味)70g,根,70g,双汇,2.3,2.3,2.3,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,24:38.0,18,21120191440,1501030100123,香辣香肠,双汇香辣香肠35g,包,35g,双汇,7.2,7.2,1.2,6,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,15:41.0,19,21120191508,1303050300066,蜜汁味烤肉肠,萨啦咪蜜汁烤肠18g,包,,萨啦咪,3,3,3,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,15:58.0,19,21140148096,1501030100080,泡面拍档香肠,双汇泡面拍档香肠35g,支,35g,双汇,2.4,2.4,1.2,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,45:40.0,19,21140148131,1501030100068,活炫风刻花香肠,双汇火炫风45g,根,45g,双汇,6,6,3,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,45:40.0,19,21140148131,1501030100081,台式（香辣）肠,双汇台式烤香肠(香辣)38g,包,38g,双汇,4.6,4.6,2.3,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,45:40.0,19,21140148131,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,45:40.0,19,21140148131,1501030100093,台式烤香肠椰果,双汇椰果烤香肠40g,根,40g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,45:40.0,19,21140148131,1501030100123,香辣香肠,双汇香辣香肠35g,包,35g,双汇,3.6,3.6,1.2,3,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210604,30:05.0,20,21140148166,1501030100035,王中王（无淀粉火腿肠）,双汇无淀粉王中王400g,包,400g,双汇,18,18,18,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,00:51.0,8,21120191712,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,36:23.0,8,21140148292,2000001149553,泡面拍档,双汇泡面搭档400g,袋,400g,双汇,26,26,13,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,24:13.0,9,21140148354,1501030100080,泡面拍档香肠,双汇泡面拍档香肠35g,支,35g,双汇,1.2,1.2,1.2,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,24:13.0,9,21140148354,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
